Match ID,Data Set 1,Data Set 2,Status,label,y_pred,y_pred_label
9647,BBJ23409242,BBJ23409242,Exact Matched,2,2,Exact Match
9648,BBJ23409243,BBJ23409243,Exact Matched,2,2,Exact Match
9649,BBJ23409244,BBJ23409244,Exact Matched,2,2,Exact Match
9650,BBJ23409251,BBJ23409251,Exact Matched,2,2,Exact Match
9651,BBJ23409252,BBJ23409252,Exact Matched,2,2,Exact Match
9652,BBJ23409271,BBJ23409271,Exact Matched,2,2,Exact Match
9653,BBJ23409272,BBJ23409272,Exact Matched,2,2,Exact Match
9654,BBJ23409273,BBJ23409273,Exact Matched,2,2,Exact Match
9655,BBJ23409274,BBJ23409274,Exact Matched,2,2,Exact Match
9656,BBJ23409275,BBJ23409275,Exact Matched,2,2,Exact Match
9657,BBJ23409276,BBJ23409276,Exact Matched,2,2,Exact Match
9658,BBJ23409277,BBJ23409277,Exact Matched,2,2,Exact Match
9659,BBJ23409278,BBJ23409278,Exact Matched,2,2,Exact Match
9660,BBJ23409279,BBJ23409279,Exact Matched,2,2,Exact Match
9661,BBJ23409282,BBJ23409282,Exact Matched,2,2,Exact Match
9662,BBJ23409283,BBJ23409283,Exact Matched,2,2,Exact Match
9663,BBJ23409285,BBJ23409285,Exact Matched,2,2,Exact Match
9664,BBJ23409286,BBJ23409286,Exact Matched,2,2,Exact Match
9665,BBJ23409288,BBJ23409288,Exact Matched,2,2,Exact Match
9666,BBJ23409290,BBJ23409290,Exact Matched,2,2,Exact Match
9667,BBJ23409299,BBJ23409299,Exact Matched,2,2,Exact Match
9668,BBJ23409300,BBJ23409300,Exact Matched,2,2,Exact Match
9669,BBJ23409301,BBJ23409301,Exact Matched,2,2,Exact Match
9670,BBJ23409303,BBJ23409303,Exact Matched,2,2,Exact Match
9671,BBJ23409305,BBJ23409305,Exact Matched,2,2,Exact Match
9672,BBJ23409306,BBJ23409306,Exact Matched,2,2,Exact Match
9673,BBJ23409311,BBJ23409311,Exact Matched,2,2,Exact Match
9674,BBJ23409312,BBJ23409312,Exact Matched,2,2,Exact Match
9675,BBJ23409315,BBJ23409315,Exact Matched,2,2,Exact Match
9676,BBJ23409316,BBJ23409316,Exact Matched,2,2,Exact Match
9677,BBJ23409317,BBJ23409317,Exact Matched,2,2,Exact Match
9678,BBJ23409320,BBJ23409320,Exact Matched,2,2,Exact Match
9679,BBJ23409321,BBJ23409321,Exact Matched,2,2,Exact Match
9680,BBJ23409323,BBJ23409323,Exact Matched,2,2,Exact Match
9681,BBJ23409324,BBJ23409324,Exact Matched,2,2,Exact Match
9682,BBJ23409326,BBJ23409326,Exact Matched,2,2,Exact Match
9683,BBJ23409328,BBJ23409328,Exact Matched,2,2,Exact Match
9684,BBJ23409330,BBJ23409330,Exact Matched,2,2,Exact Match
9685,BBJ23409332,BBJ23409332,Exact Matched,2,2,Exact Match
9686,BBJ23409333,BBJ23409333,Exact Matched,2,2,Exact Match
9687,BBJ23409334,BBJ23409334,Exact Matched,2,2,Exact Match
9688,BBJ23409335,BBJ23409335,Exact Matched,2,2,Exact Match
9689,BBJ23409336,BBJ23409336,Exact Matched,2,2,Exact Match
9690,BBJ23409337,BBJ23409337,Exact Matched,2,2,Exact Match
9691,BBJ23409338,BBJ23409338,Exact Matched,2,2,Exact Match
9692,BBJ23409340,BBJ23409340,Exact Matched,2,2,Exact Match
9693,BBJ23409348,BBJ23409348,Exact Matched,2,2,Exact Match
9694,BBJ23409350,BBJ23409350,Exact Matched,2,2,Exact Match
9695,BBJ23409351,BBJ23409351,Exact Matched,2,2,Exact Match
9696,BBJ23409352,BBJ23409352,Exact Matched,2,2,Exact Match
9697,BBJ23409353,BBJ23409353,Exact Matched,2,2,Exact Match
9698,BBJ23409355,BBJ23409355,Exact Matched,2,2,Exact Match
9699,BBJ23409356,BBJ23409356,Exact Matched,2,2,Exact Match
9700,BBJ23409359,BBJ23409359,Exact Matched,2,2,Exact Match
9701,BBJ23409360,BBJ23409360,Exact Matched,2,2,Exact Match
9702,BBJ23409361,BBJ23409361,Exact Matched,2,2,Exact Match
9703,BBJ23409362,BBJ23409362,Exact Matched,2,2,Exact Match
9704,BBJ23409364,BBJ23409364,Exact Matched,2,2,Exact Match
9705,BBJ23409365,BBJ23409365,Exact Matched,2,2,Exact Match
9706,BBJ23409367,BBJ23409367,Exact Matched,2,2,Exact Match
9707,BBJ23409369,BBJ23409369,Exact Matched,2,2,Exact Match
9708,BBJ23409370,BBJ23409370,Exact Matched,2,2,Exact Match
9709,BBJ23409372,BBJ23409372,Exact Matched,2,2,Exact Match
9710,BBJ23409373,BBJ23409373,Exact Matched,2,2,Exact Match
9711,BBJ23409377,BBJ23409377,Exact Matched,2,2,Exact Match
9712,BBJ23409381,BBJ23409381,Exact Matched,2,2,Exact Match
9713,BBJ23409387,BBJ23409387,Exact Matched,2,2,Exact Match
9714,BBJ23409390,BBJ23409390,Exact Matched,2,2,Exact Match
9715,BBJ23409391,BBJ23409391,Exact Matched,2,2,Exact Match
9716,BBJ23409392,BBJ23409392,Exact Matched,2,2,Exact Match
9717,BBJ23409393,BBJ23409393,Exact Matched,2,2,Exact Match
9718,BBJ23409394,BBJ23409394,Exact Matched,2,2,Exact Match
9719,BBJ23409395,BBJ23409395,Exact Matched,2,2,Exact Match
9720,BBJ23409396,BBJ23409396,Exact Matched,2,2,Exact Match
9721,BBK22196988,BBK22196988,Exact Matched,2,2,Exact Match
9722,BBK22197789,BBK22197789,Exact Matched,2,2,Exact Match
9723,BBK22197883,BBK22197883,Exact Matched,2,2,Exact Match
9724,BBK22199966,BBK22199966,Exact Matched,2,2,Exact Match
9725,BBK22200688,BBK22200688,Exact Matched,2,2,Exact Match
9726,BBK22201338,BBK22201338,Exact Matched,2,2,Exact Match
9727,BBK22201958,BBK22201958,Exact Matched,2,2,Exact Match
9728,BBK22203139,BBK22203139,Exact Matched,2,2,Exact Match
9729,BBK22203672,BBK22203672,Exact Matched,2,2,Exact Match
9730,BBK22203863,BBK22203863,Exact Matched,2,2,Exact Match
9731,BBK22204258,BBK22204258,Exact Matched,2,2,Exact Match
9732,BBK22204515,BBK22204515,Exact Matched,2,2,Exact Match
9733,BBK22204764,BBK22204764,Exact Matched,2,2,Exact Match
9734,BBK22205498,BBK22205498,Exact Matched,2,2,Exact Match
9735,BBK22205943,BBK22205943,Exact Matched,2,2,Exact Match
9736,BBK22206183,BBK22206183,Exact Matched,2,2,Exact Match
9737,BBK22206229,BBK22206229,Exact Matched,2,2,Exact Match
9738,BBK22206248,BBK22206248,Exact Matched,2,2,Exact Match
9739,BBK22206704,BBK22206704,Exact Matched,2,2,Exact Match
9740,BBK22206812,BBK22206812,Exact Matched,2,2,Exact Match
9741,BBK22206948,BBK22206948,Exact Matched,2,2,Exact Match
9742,BBK22207870,BBK22207870,Exact Matched,2,2,Exact Match
9743,BBK22208164,BBK22208164,Exact Matched,2,2,Exact Match
9744,BBK22208289,BBK22208289,Exact Matched,2,2,Exact Match
9745,BBK22208413,BBK22208413,Exact Matched,2,2,Exact Match
9746,BBK22208489,BBK22208489,Exact Matched,2,2,Exact Match
9747,BBK22208500,BBK22208500,Exact Matched,2,2,Exact Match
9748,BBK22208562,BBK22208562,Exact Matched,2,2,Exact Match
9749,BBK22208609,BBK22208609,Exact Matched,2,2,Exact Match
9750,BBK22208650,BBK22208650,Exact Matched,2,2,Exact Match
9751,BBK22208692,BBK22208692,Exact Matched,2,2,Exact Match
9752,BBK22208721,BBK22208721,Exact Matched,2,2,Exact Match
9753,BBK22208753,BBK22208753,Exact Matched,2,2,Exact Match
9754,BBK22208792,BBK22208792,Exact Matched,2,2,Exact Match
9755,BBK22208996,BBK22208996,Exact Matched,2,2,Exact Match
9756,BBK22209889,BBK22209889,Exact Matched,2,2,Exact Match
9757,BBK22210313,BBK22210313,Exact Matched,2,2,Exact Match
9758,BBK22210328,BBK22210328,Exact Matched,2,2,Exact Match
9759,BBK22210376,BBK22210376,Exact Matched,2,2,Exact Match
9760,BBK22210597,BBK22210597,Exact Matched,2,2,Exact Match
9761,BBK22210794,BBK22210794,Exact Matched,2,2,Exact Match
9762,BBK22210974,BBK22210974,Exact Matched,2,2,Exact Match
9763,BBK22211110,BBK22211110,Exact Matched,2,2,Exact Match
9764,BBK22211668,BBK22211668,Exact Matched,2,2,Exact Match
9765,BBK22211849,BBK22211849,Exact Matched,2,2,Exact Match
9766,BBK23414694,BBK23414694,Exact Matched,2,2,Exact Match
9767,BBK23414695,BBK23414695,Exact Matched,2,2,Exact Match
9768,BBK23414696,BBK23414696,Exact Matched,2,2,Exact Match
9769,BBK23414697,BBK23414697,Exact Matched,2,2,Exact Match
9770,BBK23414698,BBK23414698,Exact Matched,2,2,Exact Match
9771,BBK23414699,BBK23414699,Exact Matched,2,2,Exact Match
9772,BBK23414700,BBK23414700,Exact Matched,2,2,Exact Match
9773,BBK23414701,BBK23414701,Exact Matched,2,2,Exact Match
9774,BBK23414702,BBK23414702,Exact Matched,2,2,Exact Match
9775,BBK23414703,BBK23414703,Exact Matched,2,2,Exact Match
9776,BBK23414704,BBK23414704,Exact Matched,2,2,Exact Match
9777,BBK23414705,BBK23414705,Exact Matched,2,2,Exact Match
9778,BBK23414706,BBK23414706,Exact Matched,2,2,Exact Match
9779,BBK23414707,BBK23414707,Exact Matched,2,2,Exact Match
9780,BBK23414708,BBK23414708,Exact Matched,2,2,Exact Match
9781,BBK23414709,BBK23414709,Exact Matched,2,2,Exact Match
9782,BBK23414710,BBK23414710,Exact Matched,2,2,Exact Match
9783,BBK23414711,BBK23414711,Exact Matched,2,2,Exact Match
9784,BBK23414712,BBK23414712,Exact Matched,2,2,Exact Match
9785,BBK23414713,BBK23414713,Exact Matched,2,2,Exact Match
9786,BBK23414714,BBK23414714,Exact Matched,2,2,Exact Match
9787,BBK23414715,BBK23414715,Exact Matched,2,2,Exact Match
9788,BBK23414716,BBK23414716,Exact Matched,2,2,Exact Match
9789,BBK23414717,BBK23414717,Exact Matched,2,2,Exact Match
9790,BBK23414718,BBK23414718,Exact Matched,2,2,Exact Match
9791,BBK23414719,BBK23414719,Exact Matched,2,2,Exact Match
9792,BBK23414720,BBK23414720,Exact Matched,2,2,Exact Match
9793,BBK23414721,BBK23414721,Exact Matched,2,2,Exact Match
9794,BBK23414722,BBK23414722,Exact Matched,2,2,Exact Match
9795,BBK23414723,BBK23414723,Exact Matched,2,2,Exact Match
9796,BBK23414724,BBK23414724,Exact Matched,2,2,Exact Match
9797,BBK23414725,BBK23414725,Exact Matched,2,2,Exact Match
9798,BBK23414726,BBK23414726,Exact Matched,2,2,Exact Match
9799,BBK23414727,BBK23414727,Exact Matched,2,2,Exact Match
9800,BBK23414728,BBK23414728,Exact Matched,2,2,Exact Match
9801,BBK23414729,BBK23414729,Exact Matched,2,2,Exact Match
9802,BBK23414730,BBK23414730,Exact Matched,2,2,Exact Match
9803,BBK23414830,BBK23414830,Exact Matched,2,2,Exact Match
9804,BBK23414831,BBK23414831,Exact Matched,2,2,Exact Match
9805,BBK23414832,BBK23414832,Exact Matched,2,2,Exact Match
9806,BBK23414833,BBK23414833,Exact Matched,2,2,Exact Match
9807,BBK23414835,BBK23414835,Exact Matched,2,2,Exact Match
9808,BBK23414836,BBK23414836,Exact Matched,2,2,Exact Match
9809,BBK23414837,BBK23414837,Exact Matched,2,2,Exact Match
9810,BBK23414838,BBK23414838,Exact Matched,2,2,Exact Match
9811,BBK23414839,BBK23414839,Exact Matched,2,2,Exact Match
9812,BBK23414840,BBK23414840,Exact Matched,2,2,Exact Match
9813,BBK23414841,BBK23414841,Exact Matched,2,2,Exact Match
9814,BBK23414842,BBK23414842,Exact Matched,2,2,Exact Match
9815,BBK23414843,BBK23414843,Exact Matched,2,2,Exact Match
9816,BBK23414844,BBK23414844,Exact Matched,2,2,Exact Match
9817,BBK23414845,BBK23414845,Exact Matched,2,2,Exact Match
9818,BBK23414846,BBK23414846,Exact Matched,2,2,Exact Match
9819,BBK23414847,BBK23414847,Exact Matched,2,2,Exact Match
9820,BBK23414848,BBK23414848,Exact Matched,2,2,Exact Match
9821,BBK23414849,BBK23414849,Exact Matched,2,2,Exact Match
9822,BBK23414850,BBK23414850,Exact Matched,2,2,Exact Match
9823,BBK23414851,BBK23414851,Exact Matched,2,2,Exact Match
9824,BBK23414852,BBK23414852,Exact Matched,2,2,Exact Match
9825,BBK23414853,BBK23414853,Exact Matched,2,2,Exact Match
9826,BBK23414854,BBK23414854,Exact Matched,2,2,Exact Match
9827,BBK23414855,BBK23414855,Exact Matched,2,2,Exact Match
9828,BBK23414856,BBK23414856,Exact Matched,2,2,Exact Match
9829,BBK23414857,BBK23414857,Exact Matched,2,2,Exact Match
9830,BBK23414858,BBK23414858,Exact Matched,2,2,Exact Match
9831,BBK23414859,BBK23414859,Exact Matched,2,2,Exact Match
9832,BBK23414860,BBK23414860,Exact Matched,2,2,Exact Match
9833,BBK23414861,BBK23414861,Exact Matched,2,2,Exact Match
9834,BBK23414862,BBK23414862,Exact Matched,2,2,Exact Match
9835,BBK23414863,BBK23414863,Exact Matched,2,2,Exact Match
9836,BBK23414864,BBK23414864,Exact Matched,2,2,Exact Match
9837,BBK23414865,BBK23414865,Exact Matched,2,2,Exact Match
9838,BBK23414866,BBK23414866,Exact Matched,2,2,Exact Match
9839,BBK23414867,BBK23414867,Exact Matched,2,2,Exact Match
9840,BBK23414868,BBK23414868,Exact Matched,2,2,Exact Match
9841,BBK23414869,BBK23414869,Exact Matched,2,2,Exact Match
9842,BBK23414908,BBK23414908,Exact Matched,2,2,Exact Match
9843,BBK23414910,BBK23414910,Exact Matched,2,2,Exact Match
9844,BBK23414911,BBK23414911,Exact Matched,2,2,Exact Match
9845,BBL22212535,BBL22212535,Exact Matched,2,2,Exact Match
9846,BBL22212811,BBL22212811,Exact Matched,2,2,Exact Match
9847,BBL22212858,BBL22212858,Exact Matched,2,2,Exact Match
9848,BBL22214111,BBL22214111,Exact Matched,2,2,Exact Match
9849,BBL22214888,BBL22214888,Exact Matched,2,2,Exact Match
9850,BBL22215442,BBL22215442,Exact Matched,2,2,Exact Match
9851,BBL22216523,BBL22216523,Exact Matched,2,2,Exact Match
9852,BBL22216746,BBL22216746,Exact Matched,2,2,Exact Match
9853,BBL22217299,BBL22217299,Exact Matched,2,2,Exact Match
9854,BBL22217497,BBL22217497,Exact Matched,2,2,Exact Match
9855,BBL22217520,BBL22217520,Exact Matched,2,2,Exact Match
9856,BBL22217551,BBL22217551,Exact Matched,2,2,Exact Match
9857,BBL22217680,BBL22217680,Exact Matched,2,2,Exact Match
9858,BBL22217861,BBL22217861,Exact Matched,2,2,Exact Match
9859,BBL22217866,BBL22217866,Exact Matched,2,2,Exact Match
9860,BBL22217889,BBL22217889,Exact Matched,2,2,Exact Match
9861,BBL22217984,BBL22217984,Exact Matched,2,2,Exact Match
9862,BBL22217995,BBL22217995,Exact Matched,2,2,Exact Match
9863,BBL22218330,BBL22218330,Exact Matched,2,2,Exact Match
9864,BBL22218758,BBL22218758,Exact Matched,2,2,Exact Match
9865,BBL22218761,BBL22218761,Exact Matched,2,2,Exact Match
9866,BBL22219217,BBL22219217,Exact Matched,2,2,Exact Match
9867,BBL22219345,BBL22219345,Exact Matched,2,2,Exact Match
9868,BBL22219416,BBL22219416,Exact Matched,2,2,Exact Match
9869,BBL22220158,BBL22220158,Exact Matched,2,2,Exact Match
9870,BBL22220198,BBL22220198,Exact Matched,2,2,Exact Match
9871,BBL22220263,BBL22220263,Exact Matched,2,2,Exact Match
9872,BBL22220269,BBL22220269,Exact Matched,2,2,Exact Match
9873,BBL22220358,BBL22220358,Exact Matched,2,2,Exact Match
9874,BBL22220657,BBL22220657,Exact Matched,2,2,Exact Match
9875,BBL22220662,BBL22220662,Exact Matched,2,2,Exact Match
9876,BBL22222045,BBL22222045,Exact Matched,2,2,Exact Match
9877,BBL22226894,BBL22226894,Exact Matched,2,2,Exact Match
9878,BBL22228534,BBL22228534,Exact Matched,2,2,Exact Match
9879,BBL22229473,BBL22229473,Exact Matched,2,2,Exact Match
9880,BBL22230810,BBL22230810,Exact Matched,2,2,Exact Match
9881,BBL22230875,BBL22230875,Exact Matched,2,2,Exact Match
9882,BBL22242339,BBL22242339,Exact Matched,2,2,Exact Match
9883,BBL22242375,BBL22242375,Exact Matched,2,2,Exact Match
9884,BBL22242376,BBL22242376,Exact Matched,2,2,Exact Match
9885,BBL22242421,BBL22242421,Exact Matched,2,2,Exact Match
9886,BBL22242431,BBL22242431,Exact Matched,2,2,Exact Match
9887,BBL22242545,BBL22242545,Exact Matched,2,2,Exact Match
9888,BBL22242606,BBL22242606,Exact Matched,2,2,Exact Match
9889,BBL22242656,BBL22242656,Exact Matched,2,2,Exact Match
9890,BBL22242663,BBL22242663,Exact Matched,2,2,Exact Match
9891,BBL22242710,BBL22242710,Exact Matched,2,2,Exact Match
9892,BBL22242717,BBL22242717,Exact Matched,2,2,Exact Match
9893,BBL22242737,BBL22242737,Exact Matched,2,2,Exact Match
9894,BBL22242827,BBL22242827,Exact Matched,2,2,Exact Match
9895,BBL22242859,BBL22242859,Exact Matched,2,2,Exact Match
9896,BBL22242884,BBL22242884,Exact Matched,2,2,Exact Match
9897,BBL22242908,BBL22242908,Exact Matched,2,2,Exact Match
9898,BBL22242921,BBL22242921,Exact Matched,2,2,Exact Match
9899,BBL22242971,BBL22242971,Exact Matched,2,2,Exact Match
9900,BBL22243047,BBL22243047,Exact Matched,2,2,Exact Match
9901,BBL22243059,BBL22243059,Exact Matched,2,2,Exact Match
9902,BBL22243198,BBL22243198,Exact Matched,2,2,Exact Match
9903,BBL22243299,BBL22243299,Exact Matched,2,2,Exact Match
9904,BBL22243317,BBL22243317,Exact Matched,2,2,Exact Match
9905,BBL22243319,BBL22243319,Exact Matched,2,2,Exact Match
9906,BBL22243321,BBL22243321,Exact Matched,2,2,Exact Match
9907,BBL22243324,BBL22243324,Exact Matched,2,2,Exact Match
9908,BBL22243327,BBL22243327,Exact Matched,2,2,Exact Match
9909,BBL22243440,BBL22243440,Exact Matched,2,2,Exact Match
9910,BBL22243445,BBL22243445,Exact Matched,2,2,Exact Match
9911,BBL23420063,BBL23420063,Exact Matched,2,2,Exact Match
9912,BBL23420065,BBL23420065,Exact Matched,2,2,Exact Match
9913,BBL23420069,BBL23420069,Exact Matched,2,2,Exact Match
9914,BBL23420074,BBL23420074,Exact Matched,2,2,Exact Match
9915,BBL23420075,BBL23420075,Exact Matched,2,2,Exact Match
9916,BBL23420077,BBL23420077,Exact Matched,2,2,Exact Match
9917,BBL23420079,BBL23420079,Exact Matched,2,2,Exact Match
9918,BBL23420080,BBL23420080,Exact Matched,2,2,Exact Match
9919,BBL23420082,BBL23420082,Exact Matched,2,2,Exact Match
9920,BBL23420083,BBL23420083,Exact Matched,2,2,Exact Match
9921,BBL23420085,BBL23420085,Exact Matched,2,2,Exact Match
9922,BBL23420086,BBL23420086,Exact Matched,2,2,Exact Match
9923,BBL23420087,BBL23420087,Exact Matched,2,2,Exact Match
9924,BBL23420088,BBL23420088,Exact Matched,2,2,Exact Match
9925,BBL23420089,BBL23420089,Exact Matched,2,2,Exact Match
9926,BBL23420090,BBL23420090,Exact Matched,2,2,Exact Match
9927,BBL23420092,BBL23420092,Exact Matched,2,2,Exact Match
9928,BBL23420093,BBL23420093,Exact Matched,2,2,Exact Match
9929,BBL23420096,BBL23420096,Exact Matched,2,2,Exact Match
9930,BBL23420099,BBL23420099,Exact Matched,2,2,Exact Match
9931,BBL23420100,BBL23420100,Exact Matched,2,2,Exact Match
9932,BBL23420101,BBL23420101,Exact Matched,2,2,Exact Match
9933,BBL23420103,BBL23420103,Exact Matched,2,2,Exact Match
9934,BBL23420105,BBL23420105,Exact Matched,2,2,Exact Match
9935,BBL23420106,BBL23420106,Exact Matched,2,2,Exact Match
9936,BBL23420107,BBL23420107,Exact Matched,2,2,Exact Match
9937,BBL23420108,BBL23420108,Exact Matched,2,2,Exact Match
9938,BBL23420109,BBL23420109,Exact Matched,2,2,Exact Match
9939,BBL23420111,BBL23420111,Exact Matched,2,2,Exact Match
9940,BBL23420113,BBL23420113,Exact Matched,2,2,Exact Match
9941,BBL23420115,BBL23420115,Exact Matched,2,2,Exact Match
9942,BBL23420117,BBL23420117,Exact Matched,2,2,Exact Match
9943,BBL23420118,BBL23420118,Exact Matched,2,2,Exact Match
9944,BBL23420119,BBL23420119,Exact Matched,2,2,Exact Match
9945,BBL23420120,BBL23420120,Exact Matched,2,2,Exact Match
9946,BBL23420122,BBL23420122,Exact Matched,2,2,Exact Match
9947,BBL23420123,BBL23420123,Exact Matched,2,2,Exact Match
9948,BBL23420125,BBL23420125,Exact Matched,2,2,Exact Match
9949,BBL23420127,BBL23420127,Exact Matched,2,2,Exact Match
9950,BBL23420137,BBL23420137,Exact Matched,2,2,Exact Match
9951,BBL23420138,BBL23420138,Exact Matched,2,2,Exact Match
9952,BBL23420140,BBL23420140,Exact Matched,2,2,Exact Match
9953,BBL23420147,BBL23420147,Exact Matched,2,2,Exact Match
9954,BBL23420149,BBL23420149,Exact Matched,2,2,Exact Match
9955,BBL23420151,BBL23420151,Exact Matched,2,2,Exact Match
9956,BBL23420152,BBL23420152,Exact Matched,2,2,Exact Match
9957,BBL23420153,BBL23420153,Exact Matched,2,2,Exact Match
9958,BBL23420154,BBL23420154,Exact Matched,2,2,Exact Match
9959,BBL23420156,BBL23420156,Exact Matched,2,2,Exact Match
9960,BBL23420159,BBL23420159,Exact Matched,2,2,Exact Match
9961,BBL23420160,BBL23420160,Exact Matched,2,2,Exact Match
9962,BBL23420162,BBL23420162,Exact Matched,2,2,Exact Match
9963,BBL23420164,BBL23420164,Exact Matched,2,2,Exact Match
9964,BBL23420165,BBL23420165,Exact Matched,2,2,Exact Match
9965,BBL23420166,BBL23420166,Exact Matched,2,2,Exact Match
9966,BBL23420167,BBL23420167,Exact Matched,2,2,Exact Match
9967,BBL23420168,BBL23420168,Exact Matched,2,2,Exact Match
9968,BBL23420169,BBL23420169,Exact Matched,2,2,Exact Match
9969,BBL23420171,BBL23420171,Exact Matched,2,2,Exact Match
9970,BBL23420172,BBL23420172,Exact Matched,2,2,Exact Match
9971,BBL23420173,BBL23420173,Exact Matched,2,2,Exact Match
9972,BBL23420176,BBL23420176,Exact Matched,2,2,Exact Match
9973,BBL23420177,BBL23420177,Exact Matched,2,2,Exact Match
9974,BBL23420181,BBL23420181,Exact Matched,2,2,Exact Match
9975,BBL23420182,BBL23420182,Exact Matched,2,2,Exact Match
9976,BBL23420184,BBL23420184,Exact Matched,2,2,Exact Match
9977,BBL23420185,BBL23420185,Exact Matched,2,2,Exact Match
9978,BBL23420187,BBL23420187,Exact Matched,2,2,Exact Match
9979,BBL23420188,BBL23420188,Exact Matched,2,2,Exact Match
9980,BBL23420189,BBL23420189,Exact Matched,2,2,Exact Match
9981,BBL23420190,BBL23420190,Exact Matched,2,2,Exact Match
9982,BBL23420192,BBL23420192,Exact Matched,2,2,Exact Match
9983,BBL23420194,BBL23420194,Exact Matched,2,2,Exact Match
9984,BBL23420195,BBL23420195,Exact Matched,2,2,Exact Match
9985,BBL23420196,BBL23420196,Exact Matched,2,2,Exact Match
9986,BBL23420199,BBL23420199,Exact Matched,2,2,Exact Match
9987,BBL23420202,BBL23420202,Exact Matched,2,2,Exact Match
9988,BBL23420203,BBL23420203,Exact Matched,2,2,Exact Match
9989,BBL23420205,BBL23420205,Exact Matched,2,2,Exact Match
9990,BBL23420215,BBL23420215,Exact Matched,2,2,Exact Match
9991,BBL23420216,BBL23420216,Exact Matched,2,2,Exact Match
9992,BBL23420219,BBL23420219,Exact Matched,2,2,Exact Match
9993,BBL23420220,BBL23420220,Exact Matched,2,2,Exact Match
9994,BBL23420221,BBL23420221,Exact Matched,2,2,Exact Match
9995,BBL23420223,BBL23420223,Exact Matched,2,2,Exact Match
9996,BBL23420224,BBL23420224,Exact Matched,2,2,Exact Match
9997,BBL23420228,BBL23420228,Exact Matched,2,2,Exact Match
9998,BBL23420229,BBL23420229,Exact Matched,2,2,Exact Match
9999,BBL23420230,BBL23420230,Exact Matched,2,2,Exact Match
10000,BBL23420231,BBL23420231,Exact Matched,2,2,Exact Match
10001,BBL23420232,BBL23420232,Exact Matched,2,2,Exact Match
10002,BBL23420233,BBL23420233,Exact Matched,2,2,Exact Match
10003,-,BBL23420234,Partial Matched,1,2,Exact Match
